X,Y,Dist,bottom,surface
-171668.29065175063,-2207496.161082112,14540.601637237942,27.782173912946238,1089.7709471698781
-171711.78443303032,-2207483.5057805497,14585.899461653013,21.894202217362142,1088.0760785683228
-171755.26972684433,-2207470.821388279,14631.197286068083,16.052413733626743,1086.4545781233867
-171798.7275888092,-2207458.042864601,14676.495110483156,9.984728091371315,1084.9514960340357
-171842.15616786614,-2207445.165914875,14721.792934898227,3.746137821431598,1083.5750862608966
-171885.58828730445,-2207432.299701828,14767.090759313298,-2.5596027337540272,1082.369736404679
-171928.92487103137,-2207419.113167936,14812.38858372837,-9.559497688932577,1081.2841701300745
-171972.23019935619,-2207405.81576087,14857.686408143441,-15.984916773296971,1080.197297970653
-172015.51386114172,-2207392.440219547,14902.984232558512,-21.75624304383717,1079.1020472906437
-172058.77531949765,-2207378.9859129046,14948.282056973585,-26.873476500553377,1077.9984180900465
-172102.01403753378,-2207365.452209881,14993.579881388656,-31.336617143445174,1076.886410368861
-172145.22947835992,-2207351.8384794174,15038.877705803727,-35.14566497251277,1075.7660241270876
-172188.42110508578,-2207338.144090451,15084.1755302188,-38.30061998775629,1074.6372593647266
-172231.58838082102,-2207324.3684119205,15129.47335463387,-40.80148218917549,1073.5001160817774
-172274.73076867554,-2207310.5108127636,15174.771179048941,-42.64825157677049,1072.3545942782403
-172317.84773175896,-2207296.570661921,15220.069003464014,-43.840928150541345,1071.2006939541152
-172360.93873318116,-2207282.547328331,15265.366827879085,-44.37951191048793,1070.0384151094022
-172404.00323605182,-2207268.4401809312,15310.664652294156,-44.26400285661033,1068.867757744101
-172447.04070348074,-2207254.2485886607,15355.962476709228,-43.49440098890851,1067.688721858212
-172490.05059857768,-2207239.9719204595,15401.260301124299,-42.07070630738248,1066.5013074517346
-172533.0323844523,-2207225.609545265,15446.55812553937,-39.9929188120323,1065.30551452467
-172575.98552421445,-2207211.1608320167,15491.855949954443,-37.26103850285778,1064.1013430770167
-172618.9094809739,-2207196.6251496524,15537.153774369513,-33.875065379859166,1062.8887931087759
-172661.8037178403,-2207182.0018671122,15582.451598784584,-29.83499944303637,1061.667864619947
-172704.66769792346,-2207167.2903533336,15627.749423199657,-25.140840692389173,1060.43855761053
-172747.50088433316,-2207152.4899772555,15673.047247614728,-19.792589127917967,1059.2008720805252
-172790.30274017915,-2207137.6001078174,15718.345072029799,-13.834752389609829,1057.970446087727
-172833.0727285712,-2207122.6201139577,15763.642896444871,-7.515394919574476,1056.8344387374852
-172875.81031261897,-2207107.549364615,15808.940720859942,-0.8728507949305904,1055.8063189648788
-172918.5149554323,-2207092.387228728,15854.238545275013,6.092879984322074,1054.886086769907
-172961.18612012098,-2207077.1330752354,15899.536369690086,13.381797418183812,1054.07374215257
-173003.82326979458,-2207061.7862730753,15944.834194105157,20.993901506654048,1053.369285112868
-173046.4258675631,-2207046.3461911883,15990.132018520228,28.929192249733052,1052.772715650801
-173088.99337653615,-2207030.8121985113,16035.4298429353,37.187669647421174,1052.284033766369
-173131.52525982354,-2207015.1836639843,16080.727667350371,45.76933369971775,1051.9032394595718
-173174.02098053496,-2206999.4599565454,16126.025491765442,54.6741844066231,1051.6303327304095
-173216.4800017802,-2206983.6404451327,16171.323316180515,63.90222176813762,1051.4653135788822
-173258.90178666904,-2206967.724498686,16216.621140595586,73.45344578426054,1051.4081820049898
-173301.28579831123,-2206951.711486144,16261.918965010656,83.32785645499224,1051.4589380087325
-173343.63149981652,-2206935.600776445,16307.216789425729,93.52545378033315,1051.61758159011
-173385.93835429463,-2206919.391738528,16352.5146138408,104.0462377602824,1051.884112749122
-173428.2058248553,-2206903.0837413305,16397.81243825587,114.89020839484046,1052.2585314857695
-173470.4333746084,-2206886.676153794,16443.110262670943,126.05736568400772,1052.7408378000516
-173512.62046666356,-2206870.1683448544,16488.408087086013,137.54770962778287,1053.3310316919687
-173554.7665641306,-2206853.559683452,16533.705911501085,149.36124022616772,1054.0291131615209
-173596.87113011928,-2206836.849538525,16579.003735916158,161.49795747916139,1054.8350822087077
-173638.93643119693,-2206820.044046742,16624.301560331227,169.06846303727616,1054.7300189879002
-173680.99365149965,-2206803.2189677036,16669.5993847463,153.4320750153571,1050.4250039522674
-173723.05052995807,-2206786.393041188,16714.897209161372,148.1786292227277,1049.9067997130987
-173765.10300008697,-2206769.5559917074,16760.19503357644,131.7925452072243,1045.8835342252173
-173807.2011946787,-2206752.834416069,16805.492857991514,131.06010340984378,1045.6530029581327
-173849.25797576987,-2206736.008271238,16850.790682406587,127.89262526604185,1042.291252170701
-173891.31458313458,-2206719.1816998995,16896.088506821656,134.261437070091,1038.0767435278092
-173933.415541475,-2206702.467235097,16941.38633123673,133.92467092123027,1035.6685647821541
-173975.4889292857,-2206685.6830392214,16986.6841556518,135.9547129102899,1034.6235548885713
-174017.5892318655,-2206668.966700634,17031.98198006687,135.16988808836342,1031.9352420377159
-174059.70424553976,-2206652.2874260377,17077.279804481943,134.00661881154497,1027.9421168903768
-174101.84055605,-2206635.6621533455,17122.577628897016,144.60387770258026,1025.280031492781
-174144.0069421891,-2206619.1129439776,17167.875453312085,136.10755910731103,1025.1443897246593
-174186.1898340432,-2206602.6054714858,17213.173277727157,140.10351096929173,1022.258257086747
-174228.37047657266,-2206586.0922616962,17258.47110214223,122.32446659813013,1021.0357545083504
-174270.55665800587,-2206569.5932399286,17303.7689265573,111.15119494341761,1018.3105546277185
-174312.78169990005,-2206553.1945945695,17349.06675097237,83.6729176028055,1014.0633220268065
-174355.00060304685,-2206536.7800492016,17394.364575387444,63.83081415201552,1010.9100460805121
-174397.25330133867,-2206520.452920522,17439.662399802513,45.44859112852205,1010.9591658186631
-174439.51814467908,-2206504.157189784,17484.960224217586,26.81673837065877,1007.6372248721289
-174481.82607717926,-2206487.9728326066,17530.25804863266,10.763312283117317,1007.6929440962354
-174524.1316695092,-2206471.7824124484,17575.555873047728,-6.9089706643642685,1004.1269806753915
-174566.47371443597,-2206455.688221735,17620.8536974628,-23.132289451057783,1004.0412427387511
-174608.8220291437,-2206439.610618388,17666.151521877873,-39.28334127498881,1004.4210246577042
-174651.17561850822,-2206423.546848984,17711.449346292942,-56.409474079033615,1002.9350913922758
-174693.60016213616,-2206407.6708042184,17756.747170708015,-86.23006596851891,999.3544278377343
-174735.9860386586,-2206391.692563364,17802.044995123088,-115.48294402289032,998.937757582119
-174778.41536959753,-2206375.829262169,17847.342819538157,-124.41692077038415,998.3776040934512
-174820.84477051333,-2206359.9661408244,17892.64064395323,-133.5281523054933,997.7651671495341
-174863.27377088403,-2206344.101949074,17937.938468368302,-142.68902273767347,997.1022957573866
-174905.70151656924,-2206328.234375538,17983.23629278337,-151.8920990237543,996.3986032908064
-174948.16795809453,-2206312.4715053076,18028.534117198444,-159.86587679225332,995.654253704422
-174990.636804252,-2206296.71502379,18073.831941613516,-164.9,994.86
