X,Y,lat,lon,season,segment,frm,utc_date,utc_time,gps_time,Dist,elev,surface,Eqip,bottom,WGS84_ATM,ATM_Eqip,ATM_Bottom
-164440.810296447,-2211927.20954466,69.731127,-49.251706,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:35,1215722748.558,3962.47952236604,2011.96,1208.74,478.65,284.99,1209.31237792969,479.222377929687,285.562377929688
-164441.101111919,-2211897.181461,69.731395,-49.251771,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:35,1215722748.925,3992.50901423834,2011.945,1208,482.82,291.67,1208.49450683594,483.314506835937,292.164506835938
-164441.400139493,-2211867.26475239,69.731662,-49.251836,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:35,1215722749.291,4022.42721725354,2011.918,1206.84,486.81,291.97,1207.46801757813,487.438017578125,292.598017578125
-164441.652218973,-2211837.23959107,69.73193,-49.2519,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:36,1215722749.657,4052.45343672895,2011.888,1205.79,490.84,294.72,1206.88635253906,491.936352539062,295.816352539063
-164441.942836686,-2211807.21158592,69.732198,-49.251965,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:36,1215722750.023,4082.48284818225,2011.85,1205.04,494.99,303.37,1206.5966796875,496.5466796875,304.9266796875
-164442.271991058,-2211777.1807369,69.732466,-49.252031,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:36,1215722750.389,4112.51550099946,2011.801,1204.28,499.14,294.64,1206.24255371094,501.102553710938,296.602553710938
-164442.562475977,-2211747.15278414,69.732734,-49.252096,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:37,1215722750.756,4142.54485877694,2011.753,1203.53,500.35,298.26,1205.2470703125,502.0670703125,299.9770703125
-164442.891496507,-2211717.12198751,69.733002,-49.252162,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:37,1215722751.122,4172.57745774846,2011.707,1202.78,501.56,297.49,1204.04077148438,502.820771484375,298.750771484375
-164443.220449856,-2211687.09121706,69.73327,-49.252228,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:37,1215722751.488,4202.61002979683,2011.657,1202.03,502.77,288.76,1203.70202636719,504.442026367188,290.432026367188
-164443.587936719,-2211657.05760272,69.733538,-49.252295,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:38,1215722751.855,4232.64589230805,2011.597,1201.65,504.14,301.75,1203.46569824219,505.955698242187,303.565698242187
-164443.925034382,-2211627.1382327,69.733805,-49.252361,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:38,1215722752.221,4262.5671612859,2011.545,1201.58,505.64,297.08,1203.19873046875,507.25873046875,298.69873046875
-164444.292385432,-2211597.10467062,69.734073,-49.252428,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:39,1215722752.587,4292.60296988222,2011.503,1201.09,506.97,284.22,1203.35888671875,509.23888671875,286.48888671875
-164444.659668251,-2211567.07113471,69.734341,-49.252495,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:39,1215722752.953,4322.6387514736,2011.469,1200.36,508.19,281.88,1202.10693359375,509.93693359375,283.62693359375
-164444.988284237,-2211537.04049509,69.734609,-49.252561,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:39,1215722753.32,4352.67118901593,2011.449,1199.64,509.43,299,1201.03430175781,510.824301757812,300.394301757812
-164445.31683304,-2211507.00988165,69.734877,-49.252627,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:40,1215722753.686,4382.7035996374,2011.451,1198.94,510.69,310.58,1200.4755859375,512.2255859375,312.1155859375
-164445.645314662,-2211476.9792944,69.735145,-49.252693,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:40,1215722754.053,4412.73598334142,2011.464,1198.24,511.33,320.52,1200.37927246094,513.469272460937,322.659272460937
-164445.943412007,-2211447.06295092,69.735412,-49.252758,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:40,1215722754.419,4442.65381196017,2011.484,1197.56,511.98,320.3,1199.302734375,513.722734375,322.042734375
-164446.233163402,-2211417.03528607,69.73568,-49.252823,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:41,1215722754.786,4472.68287474833,2011.52,1196.9,512.65,339.88,1198.41857910156,514.168579101562,341.398579101562
-164446.522848663,-2211387.00764743,69.735948,-49.252888,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:41,1215722755.152,4502.71191070155,2011.577,1196.63,513.51,352.7,1197.71801757813,514.598017578125,353.788017578125
-164446.812467791,-2211356.98003497,69.736216,-49.252953,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:42,1215722755.519,4532.74091982371,2011.645,1196.24,514.32,372.83,1197.11254882813,515.192548828125,373.702548828125
-164447.102020785,-2211326.95244872,69.736484,-49.253018,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:42,1215722755.885,4562.76990211261,2011.721,1195.62,515.03,376.86,1196.32385253906,515.733852539063,377.563852539063
-164447.391507646,-2211296.92488866,69.736752,-49.253083,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:42,1215722756.252,4592.79885756887,2011.81,1195.01,515.75,379.25,1195.64233398438,516.382333984375,379.882333984375
-164447.719522261,-2211266.89448464,69.73702,-49.253149,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:43,1215722756.618,4622.83105294554,2011.904,1194.39,516.47,379.24,1194.97412109375,517.05412109375,379.82412109375
-164448.047469695,-2211236.8641068,69.737288,-49.253215,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:43,1215722756.985,4652.86322140595,2011.996,1193.78,517.19,379.03,1194.43334960938,517.843349609375,379.683349609375
-164448.345038003,-2211206.94797199,69.737555,-49.25328,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:43,1215722757.352,4682.78083610237,2012.076,1193.15,516.34,379.83,1193.70629882813,516.896298828125,380.386298828125
-164448.634259403,-2211176.9205166,69.737823,-49.253345,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:44,1215722757.718,4712.80968433513,2012.15,1192.07,515.28,391.21,1192.99768066406,516.207680664063,392.137680664063
-164448.923414668,-2211146.89308741,69.738091,-49.25341,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:44,1215722758.085,4742.83850573598,2012.212,1191.13,514.28,389.87,1192.39611816406,515.546118164062,391.136118164062
-164449.212503801,-2211116.86568441,69.738359,-49.253475,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:44,1215722758.452,4772.86730030878,2012.258,1190.46,513.39,393.18,1191.71044921875,514.64044921875,394.43044921875
-164449.462936055,-2211086.84117779,69.738627,-49.253539,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:45,1215722758.819,4802.89285132947,2012.291,1189.79,512.49,381.3,1190.97619628906,513.676196289063,382.486196289062
-164449.674713003,-2211056.81956756,69.738895,-49.253602,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:45,1215722759.186,4832.91520850359,2012.322,1189.11,511.58,379.99,1190.27001953125,512.74001953125,381.15001953125
-164449.925015611,-2211026.79511334,69.739163,-49.253666,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:46,1215722759.552,4862.94070603581,2012.348,1188.43,510.67,379.3,1189.70263671875,511.94263671875,380.57263671875
-164450.098074788,-2210996.77642573,69.739431,-49.253728,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:46,1215722759.919,4892.95989249407,2012.367,1187.75,509.76,374.2,1189.08898925781,511.098989257812,375.538989257813
-164450.309659626,-2210966.75489413,69.739699,-49.253791,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:46,1215722760.286,4922.98216968218,2012.373,1187.44,509.01,372.22,1188.30871582031,509.878715820312,373.088715820312
-164450.444004176,-2210936.73912915,69.739967,-49.253852,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:47,1215722760.653,4952.99823531183,2012.357,1187.4,508.98,355.16,1187.61547851563,509.195478515625,355.375478515625
-164450.578286784,-2210906.72339039,69.740235,-49.253913,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:47,1215722761.02,4983.01427444271,2012.323,1186.93,508.75,351.29,1187.08898925781,508.908989257812,351.448989257812
-164450.673920374,-2210876.71054806,69.740503,-49.253973,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:47,1215722761.387,5013.02726913838,2012.277,1186.18,508.4,351.08,1186.43249511719,508.652495117187,351.332495117187
-164450.730906517,-2210846.70060216,69.740771,-49.254032,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:48,1215722761.754,5043.03726914238,2012.221,1185.42,508.04,326.67,1185.79174804688,508.411748046875,327.041748046875
-164450.787832814,-2210816.69068249,69.741039,-49.254091,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:48,1215722762.12,5073.04724280495,2012.163,1184.66,507.67,321.85,1185.14636230469,508.156362304687,322.336362304687
-164450.844699266,-2210786.68078905,69.741307,-49.25415,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:48,1215722762.487,5103.05719012712,2012.1,1183.89,507.3,319.62,1184.66040039063,508.070400390625,320.390400390625
-164450.86292089,-2210756.67379204,69.741575,-49.254208,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:49,1215722762.854,5133.0641926647,2012.022,1183.11,506.91,300.62,1184.04699707031,507.846997070313,301.556997070313
-164450.881083716,-2210726.66682127,69.741843,-49.254266,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:49,1215722763.221,5163.07116893874,2011.934,1182.32,506.52,305.59,1183.43151855469,507.631518554688,306.701518554687
-164450.937771679,-2210696.65700651,69.742111,-49.254325,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:50,1215722763.588,5193.08103723778,2011.846,1181.92,507.35,305.23,1182.94213867188,508.372138671875,306.252138671875
-164450.955816386,-2210666.65008818,69.742379,-49.254383,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:50,1215722763.955,5223.08796098662,2011.759,1181.83,508.32,323.54,1182.23095703125,508.72095703125,323.94095703125
-164450.973802295,-2210636.64319609,69.742647,-49.254441,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:50,1215722764.321,5253.09485847038,2011.674,1181.73,509.28,317.48,1181.56494140625,509.11494140625,317.31494140625
-164450.991729407,-2210606.63633023,69.742915,-49.254499,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:51,1215722764.688,5283.10172968967,2011.58,1181.19,510.05,311.76,1180.96704101563,509.827041015625,311.537041015625
-164450.962732644,-2210576.52101619,69.743184,-49.254556,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:51,1215722765.055,5313.21705768149,2011.489,1180.4,510.71,311.16,1180.49377441406,510.803774414062,311.253774414062
-164450.941961263,-2210546.51707309,69.743452,-49.254613,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:51,1215722765.422,5343.22100797382,2011.406,1179.61,511.38,312.76,1179.91149902344,511.681499023438,313.061499023438
-164450.882551341,-2210516.51602643,69.74372,-49.254669,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:52,1215722765.788,5373.2221134633,2011.338,1178.83,512.06,306.13,1179.37524414063,512.605244140625,306.675244140625
-164450.861664984,-2210486.51213578,69.743988,-49.254726,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:52,1215722766.155,5403.22601138244,2011.285,1178.07,512.75,284.48,1178.87719726563,513.557197265625,285.287197265625
-164450.840720877,-2210456.50827135,69.744256,-49.254783,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:53,1215722766.522,5433.2298831144,2011.244,1177.33,518.44,262.22,1178.49890136719,519.608901367188,263.388901367188
-164450.819719019,-2210426.50443316,69.744524,-49.25484,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:53,1215722766.889,5463.23372866208,2011.211,1176.6,524.13,248.21,1178.02917480469,525.559174804688,249.639174804688
-164450.798659413,-2210396.50062119,69.744792,-49.254897,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:53,1215722767.256,5493.23754802468,2011.186,1176.26,530,247.02,1177.62036132813,531.360361328125,248.380361328125
-164450.777542056,-2210366.49683544,69.74506,-49.254954,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:54,1215722767.623,5523.24134120089,2011.17,1176.23,536.02,226.13,1177.23522949219,537.025229492187,227.135229492187
-164450.794944599,-2210336.49020571,69.745328,-49.255012,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:54,1215722767.99,5553.2479759755,2011.162,1176.22,542.04,224.68,1176.94250488281,542.762504882812,225.402504882813
-164450.726849922,-2210306.3779989,69.745597,-49.255068,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:54,1215722768.357,5583.36025978319,2011.159,1176.22,548.07,227.08,1176.61401367188,548.464013671875,227.474013671875
-164450.705559212,-2210276.37429193,69.745865,-49.255125,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:55,1215722768.724,5613.36397430974,2011.151,1176.21,554.1,227.28,1176.33190917969,554.221909179687,227.401909179687
-164450.645634676,-2210246.37348138,69.746133,-49.255181,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:55,1215722769.091,5643.36484469984,2011.143,1176.21,558.32,224.81,1176.14306640625,558.25306640625,224.74306640625
-164450.585653438,-2210216.37269706,69.746401,-49.255237,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:55,1215722769.458,5673.36568898238,2011.134,1176.2,562.53,196.55,1175.93933105469,562.269331054687,196.289331054687
-164450.487040468,-2210186.37480917,69.746669,-49.255292,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:56,1215722769.825,5703.36373896223,2011.116,1176.18,566.74,201.69,1175.76745605469,566.327456054687,201.277456054687
-164450.426946349,-2210156.37407729,69.746937,-49.255348,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:56,1215722770.192,5733.36453102661,2011.104,1176.17,570.95,207.31,1175.65832519531,570.438325195312,206.798325195312
-164450.366795528,-2210126.37337164,69.747205,-49.255404,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:57,1215722770.559,5763.36529698095,2011.088,1176.15,575.16,210.11,1175.63098144531,574.640981445312,209.590981445312
-164450.306588005,-2210096.3726922,69.747473,-49.25546,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:57,1215722770.926,5793.3660368291,2011.066,1176.13,579.36,210.5,1175.5830078125,578.8130078125,209.9530078125
-164450.238038791,-2210066.26069605,69.747742,-49.255516,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:57,1215722771.294,5823.47811101092,2011.048,1176.11,583.56,213.09,1175.60424804688,583.054248046875,212.584248046875
-164450.177717762,-2210036.26006915,69.74801,-49.255572,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:58,1215722771.661,5853.47879854475,2011.043,1176.12,587.79,213.3,1175.73718261719,587.407182617188,212.917182617188
-164450.155911916,-2210006.25659829,69.748278,-49.255629,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:58,1215722772.028,5883.48227733755,2011.05,1176.57,592.21,215.91,1175.85034179688,591.490341796875,215.190341796875
-164450.134048321,-2209976.25315364,69.748546,-49.255686,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:58,1215722772.396,5913.48572995053,2011.065,1177.29,596.76,216.43,1175.97021484375,595.44021484375,215.11021484375
-164450.112126977,-2209946.24973522,69.748814,-49.255743,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:59,1215722772.763,5943.48915638241,2011.079,1178.01,600.18,216.55,1176.13549804688,598.305498046875,214.675498046875
-164450.090147884,-2209916.24634301,69.749082,-49.2558,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:59,1215722773.13,5973.49255663608,2011.093,1178.73,603.6,214.47,1176.32458496094,601.194584960938,212.064584960938
-164450.068111042,-2209886.24297703,69.74935,-49.255857,2008_Greenland_TO,20080710_05,24,2008/07/10,20:45:59,1215722773.498,6003.4959307126,2011.102,1179.45,607.01,214.99,1176.4912109375,604.0512109375,212.0312109375
-164450.084585719,-2209856.23676707,69.749618,-49.255915,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:00,1215722773.866,6033.50214519033,2011.104,1180.15,610.42,220.73,1176.67724609375,606.94724609375,217.25724609375
-164450.101001599,-2209826.23058334,69.749886,-49.255973,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:00,1215722774.233,6063.50833341632,2011.093,1180.85,613.82,228.65,1176.8603515625,609.8303515625,224.6603515625
-164450.109072754,-2209796.11308376,69.750155,-49.256031,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:01,1215722774.601,6093.62583407516,2011.06,1181.12,617.01,229.16,1176.98278808594,612.872788085938,225.022788085938
-164450.125370936,-2209766.10695257,69.750423,-49.256089,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:01,1215722774.968,6123.63196969643,2010.991,1181.06,620.05,226.08,1177.22314453125,616.21314453125,222.24314453125
-164450.180177492,-2209736.09797739,69.750691,-49.256148,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:01,1215722775.336,6153.64099491927,2010.86,1180.93,623.01,219.76,1177.47473144531,619.554731445312,216.304731445312
-164450.234924205,-2209706.08902844,69.750959,-49.256207,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:02,1215722775.703,6183.64999381106,2010.66,1180.74,625.92,231.31,1177.70629882813,622.886298828125,228.276298828125
-164450.289611074,-2209676.0801057,69.751227,-49.256266,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:02,1215722776.071,6213.65896637659,2010.386,1180.91,628.93,208.63,1177.90515136719,625.925151367187,205.625151367187
-164450.3442381,-2209646.07120918,69.751495,-49.256325,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:02,1215722776.438,6243.6679126155,2010.042,1181.27,629.21,209.15,1178.25720214844,626.197202148438,206.137202148438
-164450.398805282,-2209616.06233888,69.751763,-49.256384,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:03,1215722776.805,6273.67683252652,2009.62,1181.55,629.41,205.71,1178.6123046875,626.4723046875,202.7723046875
-164450.491877173,-2209586.0506246,69.752031,-49.256444,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:03,1215722777.172,6303.68869112801,2009.135,1181.77,629.54,199.91,1178.91723632813,626.687236328125,197.057236328125
-164450.584888174,-2209556.03893653,69.752299,-49.256504,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:04,1215722777.539,6333.70052332459,2008.595,1181.94,629.63,191.73,1179.16064453125,626.85064453125,188.95064453125
-164450.677838283,-2209526.02727467,69.752567,-49.256564,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:04,1215722777.905,6363.71232912011,2008.005,1182.5,629.85,188.74,1179.57971191406,626.929711914063,185.819711914063
-164450.847853462,-2209496.00989861,69.752835,-49.256626,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:04,1215722778.271,6393.73018664833,2007.373,1183.27,630.14,183.79,1179.99755859375,626.86755859375,180.51755859375
-164451.017805655,-2209465.99254876,69.753103,-49.256688,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:05,1215722778.637,6423.74801761381,2006.712,1183.64,630.24,182.96,1180.45837402344,627.058374023437,179.778374023437
-164451.195982109,-2209436.086566,69.75337,-49.25675,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:05,1215722779.003,6453.65453115109,2006.019,1184.1,630.37,171.51,1180.85314941406,627.123149414063,168.263149414063
-164451.404369854,-2209406.06639824,69.753638,-49.256813,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:05,1215722779.368,6483.67542217332,2005.285,1184.77,630.56,166.41,1181.4248046875,627.2148046875,163.0648046875
-164451.612693566,-2209376.04625667,69.753906,-49.256876,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:06,1215722779.733,6513.69628655551,2004.511,1185.42,630.41,157.82,1181.97766113281,626.967661132812,154.377661132812
-164451.782392881,-2209346.02901153,69.754174,-49.256938,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:06,1215722780.098,6543.71401138109,2003.703,1186.46,630.4,149.37,1182.42895507813,626.368955078125,145.338955078125
-164451.99058905,-2209316.00892237,69.754442,-49.257001,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:06,1215722780.462,6573.73482248075,2002.866,1187.33,630.31,140.83,1183.04956054688,626.029560546875,136.549560546875
-164452.198721185,-2209285.9888594,69.75471,-49.257064,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:07,1215722780.826,6603.75560694219,2002.005,1187.89,630.07,128.66,1183.78002929688,625.960029296875,124.550029296875
-164452.406789286,-2209255.96882263,69.754978,-49.257127,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:07,1215722781.19,6633.77636476228,2001.13,1188.44,629.82,102.73,1184.44177246094,625.821772460938,98.7317724609375
-164452.623081409,-2209226.06015225,69.755245,-49.25719,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:08,1215722781.553,6663.68581721933,2000.254,1189.01,629.58,105.23,1184.9794921875,625.5494921875,101.1994921875
-164452.869579304,-2209196.03729753,69.755513,-49.257254,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:08,1215722781.916,6693.70968383942,1999.38,1189.56,629.32,106.01,1185.7001953125,625.4601953125,102.1501953125
-164453.116012117,-2209166.01446899,69.755781,-49.257318,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:08,1215722782.278,6723.73352374014,1998.501,1190.1,629.06,112.75,1186.42626953125,625.38626953125,109.07626953125
-164453.323823154,-2209135.9945369,69.756049,-49.257381,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:09,1215722782.641,6753.75417510524,1997.628,1190.69,627.89,111.15,1187.15954589844,624.359545898437,107.619545898438
-164453.570126329,-2209105.97176074,69.756317,-49.257445,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:09,1215722783.003,6783.77796156263,1996.765,1191.24,626.7,115.5,1187.73022460938,623.190224609375,111.990224609375
-164453.824653065,-2209076.06035047,69.756584,-49.257509,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:09,1215722783.364,6813.69045473937,1995.909,1191.81,625.53,115.48,1188.48706054688,622.207060546875,112.157060546875
-164454.032271069,-2209046.04049686,69.756852,-49.257572,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:10,1215722783.726,6843.71102629052,1995.077,1192.82,624.57,113.25,1189.23828125,620.98828125,109.66828125
-164454.23982504,-2209016.02066944,69.75712,-49.257635,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:10,1215722784.087,6873.73157120701,1994.265,1193.73,623.57,114.15,1189.7451171875,619.5851171875,110.1651171875
-164454.4087609,-2208986.00373848,69.757388,-49.257697,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:10,1215722784.448,6903.74897754582,1993.471,1194.37,622.46,99.76,1190.7099609375,618.7999609375,96.0999609375001
-164454.616187329,-2208955.98396346,69.757656,-49.25776,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:11,1215722784.809,6933.7694691877,1992.695,1195.44,621.55,97.94,1191.55139160156,617.661391601562,94.0513916015625
-164454.784996694,-2208925.9670849,69.757924,-49.257822,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:11,1215722785.169,6963.7868224181,1991.954,1196.41,620.62,90.32,1192.32434082031,616.534340820312,86.2343408203124
-164454.915190568,-2208895.95310282,69.758192,-49.257883,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:12,1215722785.53,6993.80108686971,1991.246,1197.11,619.59,86.24,1192.88635253906,615.366352539063,82.0163525390626
-164455.083874487,-2208865.93627667,69.75846,-49.257945,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:12,1215722785.89,7023.81838699347,1990.567,1197.86,618.13,102.2,1193.8271484375,614.0971484375,98.1671484375001
-164455.213943962,-2208835.922347,69.758728,-49.258006,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:12,1215722786.25,7053.83259849837,1989.902,1198.66,616.69,100.86,1194.63757324219,612.667573242187,96.8375732421873
-164455.305400565,-2208805.91131382,69.758996,-49.258066,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:13,1215722786.609,7083.84377102841,1989.255,1199.42,615.25,124.46,1195.4189453125,611.2489453125,120.4589453125
-164455.405086052,-2208776.01164557,69.759263,-49.258126,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:13,1215722786.969,7113.74360545481,1988.627,1200.22,613.84,126.72,1196.01440429688,609.634404296875,122.514404296875
-164455.534970876,-2208745.99779442,69.759531,-49.258187,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:13,1215722787.329,7143.75773764054,1988.02,1201.07,612.46,129.36,1196.96472167969,608.354721679688,125.254721679687
-164455.58769503,-2208715.98971006,69.759799,-49.258246,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:14,1215722787.688,7173.76586832239,1987.419,1201.88,611.06,132.18,1197.73425292969,606.914252929687,128.034252929687
-164455.678908186,-2208685.97878161,69.760067,-49.258306,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:14,1215722788.047,7203.7769353806,1986.833,1202.7,609.69,135.03,1198.39196777344,605.381967773438,130.721967773437
-164455.731512133,-2208655.97074967,69.760335,-49.258365,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:14,1215722788.407,7233.7850134293,1986.271,1203.56,608.34,137.55,1199.20825195313,603.988251953125,133.198251953125
-164455.822604034,-2208625.95987364,69.760603,-49.258425,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:15,1215722788.766,7263.79602770416,1985.744,1204.06,608.82,141.67,1199.98413085938,604.744130859375,137.594130859375
-164455.913635046,-2208595.94902382,69.760871,-49.258485,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:15,1215722789.125,7293.80701558605,1985.232,1204.71,609.38,145.86,1200.73962402344,605.409624023437,141.889624023438
-164455.966058422,-2208565.9410705,69.761139,-49.258544,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:15,1215722789.484,7323.81501469475,1984.734,1205.61,610.05,150.17,1201.34997558594,605.789975585938,145.909975585938
-164456.056968179,-2208535.93027309,69.761407,-49.258604,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:16,1215722789.843,7353.82594979682,1984.251,1206.14,610.58,154.33,1202.04345703125,606.48345703125,150.23345703125
-164456.109271348,-2208505.92237219,69.761675,-49.258663,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:16,1215722790.202,7383.83389627821,1983.759,1206.38,610.97,157.98,1202.69982910156,607.289829101562,154.299829101562
-164456.1229695,-2208475.9173678,69.761943,-49.258721,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:17,1215722790.561,7413.83890379748,1983.265,1207.03,610.17,160.88,1203.12585449219,606.265854492187,156.975854492187
-164456.128317887,-2208445.80105198,69.762212,-49.258779,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:17,1215722790.92,7443.95522009638,1982.78,1207.95,609.49,163.66,1203.89855957031,605.438559570312,159.608559570313
-164456.141898346,-2208415.7961001,69.76248,-49.258837,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:17,1215722791.279,7473.96017504441,1982.337,1208.91,608.86,166.48,1204.56579589844,604.515795898437,162.135795898437
-164456.116876406,-2208385.79404473,69.762748,-49.258894,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:18,1215722791.637,7503.9622408461,1981.917,1209.51,608.08,169.15,1205.11853027344,603.688530273438,164.758530273438
-164456.130339801,-2208355.78914528,69.763016,-49.258952,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:18,1215722791.996,7533.96714332376,1981.518,1209.83,607.19,171.71,1205.51110839844,602.871108398438,167.391108398438
-164456.105201845,-2208325.78714233,69.763284,-49.259009,2008_Greenland_TO,20080710_05,24,2008/07/10,20:46:18,1215722792.355,7563.96915680529,1981.139,1210.16,606.31,174.29,1206.18725585938,602.337255859375,170.317255859375
